3757,9
3761,7
3767,5
3782,16
3791,1
3795,6
3798,16
3803,1
3817,5
3831,6
3849,15
3852,8
3856,9
3859,9
3877,8
3880,9
3892,5
3906,5
3912,8
3917,6
3918,18
3932,6
3934,1
3960,5
3967,5
3976,6
3979,16
3980,16
3985,9
3992,5
4000,17
4001,9
4006,1
4012,5
4013,16
4016,5
4040,3
4061,9
4068,5
4071,1
4096,5
4102,1
4141,3
4151,7
4155,9
4167,16
4193,11
4198,7
4216,1
4220,11
4221,3
4232,1
4235,6
4240,8
4244,5
4248,0
4265,1
4268,1
4274,8
4276,0
4279,5
4286,17
4294,7
4296,9
4300,5
4304,5
4320,5
4324,7
4330,5
4366,9
4408,9
4424,12
4426,12
4427,9
4430,7
4432,12
4439,5
4475,7
4479,1
4487,6
4497,1
4498,11
4510,3
4566,9
4585,9
4587,3
4589,5
4614,17
4615,1
4626,9
4629,5
4635,9
4636,3
4662,8
4663,1
4674,9
4685,1
4688,12
4696,5
4698,5
4708,16
4723,1
4735,16
4742,14
4768,9
4781,1
4791,6
4804,5
4817,0
4822,6
4844,4
4847,16
4854,16
4855,12
4857,12
4863,1
4864,7
4874,9
4894,1
4895,7
4912,1
4916,5
4935,5
4948,5
4967,5
4971,8
4975,0
4981,0
4982,8
4986,8
4995,1
5002,8
5004,1
5005,1
5025,6
5032,8
5060,5
5066,5
5069,9
5113,17
5132,1
5147,11
5151,5
5159,11
5160,5
5195,1
5196,9
5203,8
5215,0
5217,0
5228,3
5232,16
5236,0
5240,15
5242,5
5267,5
5268,1
5275,7
5288,9
5304,9
5308,3
5315,0
5329,8
5331,6
5364,1
5371,7
5397,18
5399,6
5402,16
5418,9
5436,16
5440,7
5455,0
5456,6
5460,8
5463,9
5477,9
5491,3
5506,9
5509,9
5515,9
5548,9
5579,4
5590,12
5615,15
5623,4
5626,5
5629,5
5635,6
5644,6
5658,1
5675,0
5678,7
5679,16
5688,6
5697,8
5721,8
5730,9
5758,12
5763,9
5775,5
5785,8
5787,0
5795,8
5803,5
5809,0
5818,0
5829,6
5831,5
5865,6
5876,17
5888,1
5891,9
5896,3
5914,17
5915,9
5923,0
5934,15
5935,7
5946,7
5953,3
5972,5
5973,8
5981,5
5995,9
5997,9
6009,11
6021,3
6031,11
6049,1
6050,9
6055,9
6061,11
6062,9
6084,9
6103,1
6109,5
6110,6
6112,1
6130,9
6134,9
6154,5
6160,9
6164,9
6165,5
6171,3
6173,11
6179,1
6206,16
6220,9
6223,9
6225,1
6240,1
6261,9
6301,11
6308,8
6309,9
6323,1
6333,1
6338,7
6348,0
6356,9
6359,11
6373,1
6377,11
6385,5
6400,5
6415,5
6439,0
6447,9
6450,6
6456,5
6457,9
6468,18
6487,7
6492,6
6504,5
6514,17
6539,1
6546,7
6549,1
6560,9
6589,9
6637,7
6644,5
6657,9
6664,5
6666,5
6671,5
6677,11
6701,9
6710,4
6723,12
6737,1
6741,9
6743,5
6751,1
6752,8
6755,12
6756,8
6768,0
6771,7
6785,5
6788,17
6793,9
6803,11
6805,11
6806,11
6810,12
6827,9
6828,0
6833,16
6840,11
6841,9
6848,1
6856,8
6861,7
6876,1
6892,11
6913,6
6915,5
6916,1
6923,6
6932,12
6933,16
6934,9
6944,1
6952,9
6964,0
6968,5
6978,0
6985,0
6990,9
6993,17
6994,7
7011,1
7027,5
7045,6
7053,3
7058,1
7083,5
7085,9
7086,7
7089,6
7096,18
7099,0
7100,6
7116,7
7124,9
7139,6
7140,9
7148,1
7154,7
7169,9
7175,5
7186,1
7190,1
7214,7
7217,6
7218,1
7237,7
7238,12
7262,1
7263,9
7265,6
7266,12
7274,6
7284,17
7286,9
7296,12
7324,9
7339,7
7341,1
7343,7
7374,5
7375,5
7413,7
7425,6
7427,9
7469,9
7478,8
7488,5
7511,1
7515,16
7534,0
7535,5
7545,1
7565,9
7568,9
7573,1
7576,5
7589,18
7635,9
7641,12
7645,5
7659,16
7670,17
7672,8
7676,5
7678,5
7691,11
7692,6
7705,3
7717,5
7718,5
7725,7
7729,7
7736,6
7753,7
7775,5
7799,3
7831,7
7845,16
7870,5
7876,9
7879,8
7898,4
7905,0
7911,9
7953,1
7971,16
7995,5
8024,9
8033,1
8048,9
8063,9
8071,6
8075,5
8085,9
8090,7
8097,5
8098,5
8099,5
8101,11
8105,6
8106,6
8144,5
8151,5
8157,9
8202,16
8209,9
8212,9
8220,9
8228,8
8240,6
8255,9
8261,17
8268,5
8271,12
8273,12
8280,6
8299,0
8306,9
8309,7
8311,4
8316,9
8319,16
8321,8
8334,11
8360,5
8361,9
8364,11
8371,9
8380,15
8388,7
8393,8
8406,16
8433,9
8435,16
8440,14
8443,3
8459,5
8463,0
8468,9
8474,5
8478,5
8495,6
8499,6
8514,5
8515,6
8516,1
8532,7
8534,7
8543,6
8548,9
8574,6
8575,5
8582,5
8593,9
8601,9
8606,7
8637,5
8649,8
8655,1
8666,9
8668,9
8677,5
8678,9
8689,6
8694,6
8697,9
8710,4
8724,5
8757,0
8762,5
8771,16
8773,1
8788,11
8789,8
8794,1
8805,6
8819,9
8820,6
8822,9
8831,5
8832,9
8846,6
8850,9
8860,8
8878,5
8896,8
8915,5
8922,4
8926,0
8929,0
8938,9
8946,7
8950,15
8970,12
8976,7
8982,7
8998,5
9013,0
9019,5
9027,5
9042,5
9054,7
9060,7
9062,1
9063,15
9132,9
9139,9
9140,1
9145,12
9147,1
9166,7
9167,16
9168,9
9177,9
9181,1
9182,1
9187,7
9191,5
9215,5
9218,8
9219,1
9221,4
9237,5
9238,5
9240,1
9244,5
9252,9
9266,9
9270,5
9295,1
9307,1
9325,7
9329,3
9346,0
9359,11
9365,5
9380,9
9398,16
9401,1
9407,5
9408,1
9413,9
9421,7
9430,5
9441,0
9444,6
9483,5
9499,16
9500,1
9536,8
9548,8
9576,6
9586,6
9620,6
9621,1
9623,9
9631,12
9635,5
9638,1
9679,9
9704,9
9723,1
9735,6
9745,6
9766,9
9768,16
9773,8
9775,5
9779,17
9785,5
9790,8
9799,5
9811,17
9815,9
9823,9
9824,6
9839,18
9840,9
9845,9
9850,8
9856,3
9861,9
9873,1
9885,17
9888,1
9892,9
9906,9
9907,5
9913,9
9981,7
9987,16
9997,9
10000,5
10002,5
10008,16
10010,11
10038,8
10049,16
10057,12
10059,18
10074,5
10098,7
10101,11
10118,11
10125,8
10138,9
10140,5
10146,8
10154,9
10156,9
10167,4
10178,9
10244,1
10255,1
10264,5
10267,8
10273,5
10282,5
10287,5
10290,7
10300,6
10305,7
10310,5
10317,3
10320,9
10336,5
10359,9
10390,7
10440,9
10441,14
10444,5
10453,9
10458,9
10496,9
10505,6
10523,8
10539,7
10544,5
10545,9
10549,16
10551,9
10564,15
10582,12
10589,1
10592,1
10593,0
10600,8
10606,6
10618,1
10624,1
10626,5
10628,7
10641,6
10666,5
10669,1
10670,5
10677,1
10716,17
10718,9
10725,6
10732,5
10737,5
10744,7
10745,7
10751,12
10756,9
10758,15
10760,4
10775,7
10785,9
10788,8
10804,6
10810,0
10835,11
10838,7
10844,7
10851,9
10859,7
10902,9
10907,0
10912,9
10913,7
10929,8
10932,9
10940,11
10965,8
10984,9
11006,7
11007,1
11015,17
11023,17
11034,1
11048,17
11049,5
11057,11
11061,5
11063,17
11076,4
11080,9
11083,11
11088,5
11109,18
11122,18
11129,12
11144,5
11148,9
11154,5
11161,5
11162,8
11168,6
11180,0
11201,17
11205,7
11210,6
11215,15
11217,8
11229,4
11234,8
11242,0
11257,9
11266,5
11267,6
11272,1
11279,9
11280,0
11289,11
11323,15
11329,0
11335,16
11337,11
11342,9
11349,17
11367,6
11370,9
11375,5
11384,1
11400,6
11407,1
11418,3
11436,7
11444,9
11447,1
11460,0
11473,1
11478,5
11482,5
11494,5
11510,9
11518,5
11524,6
11528,12
11532,0
11551,8
11571,1
11574,9
11583,15
11590,9
11601,1
11603,5
11619,11
11620,9
11622,7
11623,9
11629,16
11643,8
11645,15
11648,9
11657,1
11669,9
11699,5
11702,8
11717,9
11736,9
11744,15
11755,5
11757,11
11776,7
11784,5
11791,12
11794,9
11803,8
11808,8
11816,5
11866,5
11869,5
11878,12
11891,16
11900,6
11902,1
11907,7
11909,6
11910,6
11917,17
11920,16
11926,11
11929,3
11931,5
11946,7
11961,5
11977,5
11979,7
11992,7
12005,8
12025,6
12045,9
12047,9
12049,5
12068,11
12075,16
12077,7
12088,7
12093,6
12122,5
12125,16
12126,5
12128,11
12168,7
12172,16
12177,9
12183,9
12201,5
12215,12
12240,9
12245,5
12248,1
12265,1
12275,9
12283,9
12294,7
12300,9
12308,9
12345,12
12348,9
12351,5
12362,9
12370,9
12372,1
12380,9
12383,7
12403,1
12410,5
12471,6
12480,7
12491,7
12507,9
12535,1
12536,7
12542,16
12549,7
12557,18
12572,8
12574,5
12586,11
12612,6
12641,16
12642,16
12644,11
12675,1
12679,1
12702,6
12705,7
12707,17
12710,5
12719,8
12728,6
12734,11
12751,5
12754,16
12755,12
12782,9
12791,7
12795,0
12831,0
12844,6
12845,9
12849,1
12853,11
12863,7
12876,6
12883,5
12885,9
12887,6
12893,9
12909,11
12910,9
12912,16
12914,5
12919,8
12929,9
12931,5
12936,8
12962,12
12981,8
12991,6
13018,16
13019,9
13023,8
13035,1
13050,8
13056,16
13060,5
13061,9
13067,5
13072,9
13096,6
13110,1
13114,8
13148,1
13156,5
13169,18
13179,1
13202,0
13204,5
13219,0
13231,9
13245,5
13255,0
13260,1
13274,5
13300,9
13302,9
13304,6
13310,7
13327,11
13333,5
13336,3
13358,5
13369,1
13371,9
13375,6
13395,5
13399,5
13408,3
13409,1
13414,8
13432,0
13438,0
13452,7
13456,11
13459,4
13471,8
13478,5
13490,1
13493,9
13495,4
13508,18
13543,5
13548,11
13558,5
13573,11
13583,17
13584,18
13586,12
13588,11
13608,9
13624,1
13636,5
13640,12
13648,5
13667,5
13668,9
13675,7
13682,1
13696,4
13698,18
13699,5
13723,8
13737,1
13741,9
13748,11
13782,18
13786,0
13801,11
13812,3
13832,6
13835,5
13837,9
13839,9
13844,16
13850,5
13877,5
13880,5
13906,5
13925,7
13955,16
13956,9
13975,1
13978,9
13984,1
13990,16
13993,9
14005,1
14009,7
14024,9
14026,9
14041,16
14064,6
14070,5
14107,6
14116,7
14125,1
14136,9
14156,9
14158,8
14176,9
14185,9
14195,5
14207,9
14216,11
14234,8
14247,9
14255,8
14258,5
14261,1
14274,5
14299,8
14306,9
14318,12
14319,0
14324,7
14329,5
14345,0
14352,15
14369,16
14371,3
14378,8
14384,3
14411,1
14414,5
14436,4
14438,6
14440,8
14454,1
14458,8
14463,5
14470,3
14473,5
14480,17
14484,1
14497,5
14501,12
14505,9
14517,11
14522,9
14536,16
14542,5
14568,9
14570,9
14576,11
14579,9
14589,9
14624,9
14626,5
14627,9
14638,9
14639,1
14640,6
14654,11
14656,9
14661,1
14663,18
14665,1
14680,17
14682,6
14685,5
14689,7
14723,1
14741,5
14744,16
14751,5
14766,5
14785,7
14788,9
14802,1
14814,5
14837,16
14838,3
14849,0
14851,9
14882,7
14899,7
14903,1
14941,6
14961,11
14968,6
14970,1
14971,8
14976,9
15002,11
15004,9
15017,0
15020,5
15022,5
15023,7
15031,5
15075,11
15120,11
15155,9
15156,9
15165,9
15200,11
15206,3
15208,5
15215,1
15235,6
15236,5
15245,5
15248,4
15249,5
15250,7
15258,0
15264,7
15288,11
15296,9
15316,1
15340,7
15346,5
15361,5
15379,12
15387,10
15396,8
15398,8
15426,1
15435,4
15479,16
15481,1
15494,5
15503,17
15524,18
15525,1
15531,17
15552,1
15557,9
15577,5
15593,1
15595,8
15606,8
15614,6
15624,16
15626,7
15629,6
15632,6
15643,9
15660,5
15663,5
15664,1
15690,5
15699,1
15703,5
15734,16
15761,1
15769,16
15786,1
15788,5
15802,9
15816,5
15819,0
15835,6
15836,1
15837,17
15838,5
15843,7
15849,1
15872,12
15874,9
15876,5
15883,7
15915,11
15920,5
15926,5
15927,1
15930,9
15932,5
15934,7
15936,7
15941,11
15947,8
15949,9
15968,6
15975,7
15987,12
15988,11
16019,7
16023,5
16024,9
16037,8
16045,0
16069,7
16076,1
16077,5
16086,5
16088,12
16114,6
16117,9
16129,6
16133,7
16139,6
16156,7
16176,7
16187,3
16194,9
16197,7
16199,0
16226,5
16230,6
16240,9
16242,7
16268,9
16270,16
16281,1
16293,7
16301,1
16303,9
16317,9
16319,5
16320,5
16323,5
16324,9
16325,8
16328,9
16335,17
16350,15
16351,5
16378,11
16381,1
16394,5
16403,5
16408,9
16410,1
16413,1
16428,11
16441,9
16465,7
16473,9
16493,5
16500,9
16512,11
16514,0
16521,5
16523,1
16536,6
16553,7
16570,9
16571,12
16579,9
16588,16
16598,12
16599,12
16609,1
16613,11
16617,1
16620,5
16631,5
16665,3
16684,9
16698,8
16710,5
16722,1
16731,5
16739,1
16741,7
16776,5
16788,6
16794,3
16812,6
16817,5
16822,5
16827,7
16853,9
16858,9
16875,8
16898,3
16899,1
16920,3
16921,1
16933,5
16955,9
16960,16
16981,6
16982,8
16996,7
17022,5
17028,9
17029,5
17054,9
17059,11
17078,9
17081,0
17082,9
17090,9
17095,16
17098,5
17110,18
17112,1
17130,16
17138,5
17143,8
17144,1
17151,5
17154,5
17156,9
17168,9
17200,6
17203,9
17221,9
17229,7
17230,9
17252,5
17257,7
17268,17
17271,0
17277,7
17279,9
17295,9
17296,6
17302,11
17319,5
17350,5
17359,5
17362,5
17384,5
17391,5
17409,9
17413,7
17419,8
17435,12
17439,6
17440,12
17450,5
17465,6
17466,6
17469,5
17504,16
17505,7
17510,5
17513,1
17522,5
17543,9
17544,16
17552,5
17557,8
17582,7
17585,6
17604,9
17616,1
17628,1
17644,17
17646,3
17659,9
17661,5
17663,9
17664,8
17679,17
17709,1
17713,6
17717,0
17725,1
17728,1
17734,9
17743,5
17751,8
17797,1
17798,6
17801,9
17808,12
17818,18
17828,6
17837,9
17846,5
17852,8
17858,9
17864,9
17866,5
17879,0
17883,9
17897,0
17898,1
17912,5
17922,12
17938,6
17942,5
17943,3
17968,1
17969,11
17978,1
17979,7
18007,6
18025,6
18027,7
18031,1
18041,9
18048,4
18053,6
18065,15
18068,11
18069,9
18078,5
18080,5
18095,8
18103,8
18111,0
18120,6
18131,0
18142,17
18146,9
18163,8
18165,8
18169,5
18171,11
18174,9
18179,16
18190,16
18191,8
18196,8
18197,12
18207,1
18209,9
18210,5
18222,8
18226,7
18233,6
18236,1
18239,9
18241,1
18245,1
18253,9
18270,9
18313,0
18318,1
18331,9
18341,9
18347,5
18358,8
18402,8
18414,5
18418,3
18433,5
18446,16
18453,6
18454,16
18480,7
18492,18
18494,1
18498,7
18515,7
18517,5
18519,5
18521,9
18525,1
18533,9
18537,5
18554,17
18576,5
18586,5
18625,4
18629,8
18640,9
18641,5
18647,12
18665,6
18722,7
18723,12
18727,11
18752,9
18757,1
18765,11
18793,12
18795,7
18799,11
18811,15
18818,6
18822,7
18825,9
18828,9
18852,0
18854,8
18860,12
18882,9
18888,7
18914,9
18917,6
18923,1
18924,17
18926,6
18941,9
18947,9
18960,3
18964,6
18970,0
18976,16
18979,16
18987,6
19059,1
19067,7
19074,9
19077,7
19080,9
19081,11
19098,1
19102,9
19105,1
19110,7
19116,9
19139,9
19151,7
19175,0
19176,7
19183,1
19189,9
19191,9
19197,9
19204,5
19215,5
19219,9
19225,6
19231,5
19243,1
19262,9
19273,7
19278,5
19281,12
19283,9
19292,0
19293,1
19311,7
19316,1
19318,5
19323,6
19331,5
19349,17
19350,11
19355,9
19356,4
19374,9
19376,9
19387,11
19389,0
19401,1
19419,12
19434,16
19435,7
19447,9
19464,5
19465,6
19473,5
19475,6
19525,11
19538,6
19542,8
19546,12
19558,5
19560,11
19572,7
19575,5
19584,6
19606,1
19607,7
19632,6
19638,9
19642,11
19659,6
19661,9
19666,6
19682,11
19683,8
19692,4
19701,5
19706,6
19707,5
19740,1
19741,6
19745,11
19768,6
19774,12
19782,7
19785,11
19790,5
19798,8
19799,1
19800,8
19809,9
19822,0
19827,9
19831,1
19832,7
19856,5
19867,6
19870,9
19879,7
19895,7
19905,9
19923,8
19933,7
19941,5
19944,6
19967,12
19970,5
19977,8
19980,9
20003,7
20011,19
20031,20
20034,14
20036,0
20073,21
20082,23
20083,19
20094,5
20102,1
20105,1
20111,7
20117,1
20123,7
20132,15
20141,19
20147,20
20152,19
20155,14
20162,20
20167,14
20175,1
20179,0
20182,19
20188,19
20192,0
20200,7
20205,7
20242,1
20254,5
20256,23
20270,0
20275,23
20278,7
20281,19
20283,7
20331,19
20332,20
20340,16
20342,1
20344,23
20371,1
20378,9
20395,1
20401,1
20410,19
20424,21
20427,19
20435,5
20439,5
20454,19
20460,5
20470,14
20473,19
20479,1
20488,1
20495,19
20505,0
20523,7
20537,5
20547,14
20564,7
20571,19
20611,7
20624,20
20639,20
20651,20
20667,7
20676,20
20686,1
20693,5
20698,5
20705,5
20709,1
20718,19
20729,7
20739,1
20749,5
20760,1
20771,19
20785,5
20786,20
20806,5
20824,1
20828,9
20833,20
20835,23
20838,7
20846,18
20871,23
20873,0
20914,14
20930,19
20943,0
20946,5
20949,19
20959,0
20965,5
20968,7
20969,23
20971,19
21026,5
21033,5
21042,1
21045,23
21049,5
21058,5
21064,14
21065,1
21067,20
21068,0
21074,7
21086,23
21103,0
21107,7
21118,5
21136,19
21151,7
21161,9
21167,0
21175,5
21176,7
21178,19
21198,7
21214,3
21215,19
21217,14
21221,20
21232,21
21267,9
21269,1
21275,5
21276,21
21298,7
21303,21
21318,1
21324,24
21325,20
21329,20
21363,24
21368,19
21369,5
21370,5
21376,19
21393,5
21399,5
21405,1
21407,19
21434,18
21458,9
21461,7
21475,7
21480,3
21484,19
21487,5
21503,1
21504,5
21507,5
21516,5
21519,5
21520,7
21525,5
21534,5
21542,5
21546,0
21550,14
21556,19
21566,14
21588,5
21600,19
21605,19
21615,5
21652,3
21660,1
21666,7
21670,7
21686,19
21702,19
21704,5
21720,9
21740,7
21741,19
21759,1
21766,5
21779,19
21780,1
21781,7
21789,9
21790,23
21791,1
21796,7
21800,5
21809,3
21812,3
21813,3
21816,19
21817,7
21834,16
21835,19
21838,7
21845,20
21855,5
21860,7
21870,19
21875,23
21877,20
21885,14
21891,5
21892,7
21896,7
21906,5
21914,9
21928,1
21932,20
21956,14
21972,7
21974,1
21976,9
21980,5
21984,15
22000,14
22010,7
22018,20
22025,14
22032,5
22037,23
22048,1
22056,0
22062,7
22065,16
22079,5
22087,19
22095,14
22106,1
22131,7
22154,1
22162,1
22164,14
22174,1
22178,1
22182,5
22184,5
22196,5
22198,14
22234,19
22248,19
22254,19
22282,14
22289,5
22307,16
22314,0
22315,19
22318,0
22324,5
22326,7
22333,5
22343,7
22370,21
22388,5
22397,1
22398,1
22411,19
22434,5
22450,7
22454,3
22459,19
22462,14
22475,14
22489,15
22514,7
22517,5
22520,19
22525,7
22536,21
22537,0
22555,7
22564,14
22569,20
22572,16
22585,20
22654,1
22655,5
22661,1
22670,9
22679,5
22680,5
22717,5
22727,7
22728,7
22744,1
22787,1
22796,1
22801,7
22815,20
22828,23
22841,1
22855,14
22856,23
22901,5
22910,5
22913,21
22952,5
22977,5
22982,5
22996,19
22999,19
23008,0
23015,5
23017,1
23020,19
23035,5
23076,5
23092,5
23100,1
23104,5
23117,5
23122,23
23124,5
23128,7
23129,1
23151,9
23172,20
23178,20
23181,19
23197,5
23208,19
23212,5
23214,14
23219,19
23227,1
23274,5
23275,7
23283,7
23285,7
23303,1
23307,0
23308,23
23309,19
23310,23
23322,5
23332,19
23334,23
23335,7
23345,7
23357,1
23365,1
23371,23
23384,20
23395,9
23427,5
23446,14
23452,5
23466,19
23468,7
23477,0
23479,0
23482,5
23506,20
23521,0
23545,14
23547,14
23548,14
23551,1
23558,1
23565,19
23584,19
23586,5
23597,5
23599,7
23607,5
23625,7
23660,3
23668,5
23671,21
23691,9
23696,19
23706,22
23707,7
23709,1
23731,23
23743,23
23767,19
23776,7
23777,23
23784,5
23787,20
23813,7
23815,21
23840,14
23841,7
23863,14
23864,7
23871,7
23896,5
23907,14
23912,9
23916,14
23929,20
23963,23
23964,5
23966,7
23970,5
23982,5
23998,5
24015,7
24016,21
24024,19
24027,1
24033,21
24048,1
24055,19
24058,1
24059,15
24062,5
24067,1
24068,20
24072,20
24098,5
24103,5
24105,5
24109,5
24110,5
24121,3
24123,7
24132,5
24135,19
24144,20
24148,14
24152,21
24178,5
24179,3
24186,14
24194,1
24201,7
24210,21
24222,7
24230,1
24241,23
24251,7
24262,0
24289,19
24292,7
24295,5
24304,5
24319,1
24342,7
24354,19
24361,0
24362,7
24366,5
24369,20
24371,5
24372,19
24375,19
24390,7
24395,1
24400,1
24417,23
24424,5
24434,19
24446,5
24457,1
24458,5
24459,14
24472,3
24474,7
24477,19
24482,19
24500,5
24521,20
24550,5
24576,9
24585,5
24589,19
24600,16
24603,5
24622,5
24624,19
24634,14
24656,5
24675,5
24685,14
24706,23
24713,14
24719,1
24726,1
24727,7
24730,19
24747,20
24767,7
24768,14
24774,1
24776,23
24780,9
24791,9
24796,9
24814,1
24835,1
24840,0
24842,5
24844,19
24845,1
24851,20
24852,23
24866,23
24879,19
24884,23
24906,23
24916,5
24922,5
24925,7
24965,1
24974,5
24983,14
24987,0
25015,1
25040,5
25051,7
25063,1
25068,5
25076,23
25096,5
25111,0
25149,19
25150,1
25154,16
25175,1
25177,20
25188,3
25216,5
25236,23
25260,1
25264,0
25280,19
25282,7
25289,5
25290,7
25315,7
25324,14
25330,24
25332,23
25340,5
25353,19
25357,0
25372,0
25378,5
25398,1
25406,14
25408,16
25422,5
25426,7
25428,24
25449,7
25455,1
25461,1
25476,14
25478,0
25499,5
25504,7
25510,5
25534,19
25544,19
25556,1
25567,1
25584,7
25600,1
25611,14
25613,20
25643,1
25661,7
25665,1
25666,20
25672,1
25678,23
25688,3
25702,19
25703,19
25704,19
25719,7
25736,1
25742,19
25753,18
25775,5
25784,5
25791,7
25795,1
25812,5
25821,5
25835,16
25845,20
25846,5
25860,5
25864,5
25871,0
25872,19
25888,5
25897,21
25912,7
25937,7
25945,19
25948,7
25949,19
25966,5
26006,7
26013,19
26030,7
26032,7
26033,20
26037,5
26053,7
26054,20
26061,5
26062,1
26093,7
26096,9
26111,1
26138,5
26155,5
26181,1
26183,5
26188,23
26192,9
26196,14
26217,7
26220,1
26221,23
26223,9
26237,14
26248,7
26257,3
26273,1
26327,19
26335,21
26352,5
26370,1
26371,5
26392,20
26400,1
26414,7
26417,5
26422,19
26474,1
26476,19
26479,19
26491,3
26511,21
26512,15
26513,1
26534,19
26537,1
26550,19
26575,5
26576,20
26583,7
26604,1
26616,23
26629,7
26641,0
26647,23
26650,19
26653,16
26659,5
26665,20
26687,14
26701,19
26703,5
26705,7
26721,7
26752,21
26775,19
26778,5
26781,1
26789,7
26796,7
26799,5
26806,1
26809,9
26832,15
26837,5
26839,3
26840,5
26844,1
26853,20
26857,5
26858,14
26865,7
26867,14
26868,5
26872,14
26902,20
26908,5
26914,20
26927,5
26938,14
26939,0
26951,14
26965,14
26997,7
26999,14
27005,16
27006,7
27016,5
27024,0
27025,5
27055,1
27069,23
27132,5
27156,7
27168,5
27171,19
27172,19
27173,19
27176,5
27178,5
27186,1
27187,19
27209,19
27217,14
27220,3
27226,19
27235,1
27243,1
27262,1
27263,5
27264,5
27265,19
27266,19
27291,0
27296,23
27302,7
27306,0
27310,19
27312,7
27318,0
27328,9
27380,5
27393,14
27398,3
27409,1
27429,5
27436,9
27440,5
27445,5
27459,7
27464,1
27488,19
27499,19
27505,7
27506,19
27515,0
27528,7
27537,1
27545,3
27559,1
27567,0
27584,14
27592,1
27597,3
27612,5
27622,5
27625,0
27629,21
27639,1
27643,5
27667,16
27685,5
27706,19
27707,19
27709,19
27731,9
27753,19
27757,1
27759,16
27764,14
27771,19
27778,16
27781,5
27791,19
27795,15
27804,7
27813,5
27816,20
27819,0
27820,5
27824,16
27832,5
27836,5
27849,19
27850,19
27855,7
27860,3
27871,5
27879,5
27880,21
27891,0
27898,19
27902,14
27903,14
27906,19
27909,0
27912,19
27931,7
27934,19
27946,21
27960,19
